County_FIPS,SVI_county,Covid_cases,CHW_need,priority_high_demand,priority_SVI_hotspot,priority_SVI_pop,priority_hotspot,percentage_scenario_high_demand_base_case_capacity_10,percentage_scenario_high_demand_base_case_capacity_20,percentage_scenario_high_demand_base_case_capacity_30,percentage_scenario_high_demand_base_case_capacity_40,percentage_scenario_high_demand_base_case_capacity_50,percentage_scenario_high_demand_base_case_capacity_60,percentage_scenario_high_demand_base_case_capacity_70,percentage_scenario_high_demand_base_case_capacity_80,percentage_scenario_SVI_high_demand_base_case_capacity_10,percentage_scenario_SVI_high_demand_base_case_capacity_20,percentage_scenario_SVI_high_demand_base_case_capacity_30,percentage_scenario_SVI_high_demand_base_case_capacity_40,percentage_scenario_SVI_high_demand_base_case_capacity_50,percentage_scenario_SVI_high_demand_base_case_capacity_60,percentage_scenario_SVI_high_demand_base_case_capacity_70,percentage_scenario_SVI_high_demand_base_case_capacity_80,percentage_scenario_SVI_hotspot_base_case_capacity_10,percentage_scenario_SVI_hotspot_base_case_capacity_20,percentage_scenario_SVI_hotspot_base_case_capacity_30,percentage_scenario_SVI_hotspot_base_case_capacity_40,percentage_scenario_SVI_hotspot_base_case_capacity_50,percentage_scenario_SVI_hotspot_base_case_capacity_60,percentage_scenario_SVI_hotspot_base_case_capacity_70,percentage_scenario_SVI_hotspot_base_case_capacity_80,percentage_scenario_SVI_pop_base_case_capacity_10,percentage_scenario_SVI_pop_base_case_capacity_20,percentage_scenario_SVI_pop_base_case_capacity_30,percentage_scenario_SVI_pop_base_case_capacity_40,percentage_scenario_SVI_pop_base_case_capacity_50,percentage_scenario_SVI_pop_base_case_capacity_60,percentage_scenario_SVI_pop_base_case_capacity_70,percentage_scenario_SVI_pop_base_case_capacity_80,percentage_scenario_hotspot_base_case_capacity_10,percentage_scenario_hotspot_base_case_capacity_20,percentage_scenario_hotspot_base_case_capacity_30,percentage_scenario_hotspot_base_case_capacity_40,percentage_scenario_hotspot_base_case_capacity_50,percentage_scenario_hotspot_base_case_capacity_60,percentage_scenario_hotspot_base_case_capacity_70,percentage_scenario_hotspot_base_case_capacity_80
26165,0.638554217,25,8,0.016161616,0.095938903,0.011946156,0.148433774,0,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,37.5,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,37.5,100,100,100,100,100,100,100
27003,0.298850575,334,140,0.180878553,0.050647542,0.123561444,0.148046663,0,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,7.142857143,29.28571429,47.14285714,67.14285714,100,100,100,100,0,0,100,100,100,100,100,100,7.857142857,29.28571429,47.14285714,67.85714286,100,100,100,100
27005,0.632183908,13,7,0.009043928,0.055108254,0.025079567,0.076149587,0,0,0,0,100,100,100,100,0,0,0,42.85714286,100,100,100,100,14.28571429,42.85714286,57.14285714,85.71428571,100,100,100,100,0,0,0,100,100,100,100,100,14.28571429,42.85714286,57.14285714,85.71428571,100,100,100,100
27015,0.275862069,19,9,0.011627907,0.041418011,0.007890459,0.131157035,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,0,33.33333333,44.44444444,77.77777778,100,100,100,100,0,0,0,0,100,100,100,100,0,22.22222222,44.44444444,77.77777778,100,100,100,100
27017,0.586206897,11,5,0.006459948,0.034685529,0.024462313,0.051688239,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,40,60,80,80,100,100,100,100,0,0,0,100,100,100,100,100,40,60,80,80,100,100,100,100
27023,0.75862069,5,2,0.002583979,0.053132039,0.010465097,0.061182348,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,50,50,50,100,100,100,100,100,0,0,0,0,100,100,100,100,50,50,50,100,100,100,100,100
27025,0.103448276,16,7,0.009043928,0.005564991,0.006346179,0.046993257,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,14.28571429,57.14285714,71.42857143,85.71428571,100,100,100,100,0,0,0,0,100,100,100,100,14.28571429,57.14285714,57.14285714,85.71428571,100,100,100,100
27029,0.977011494,8,4,0.005167959,0.186521968,0.009866165,0.166772583,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,0,100,100,100,100,100,100,100,0,0,0,0,100,100,100,100,0,75,100,100,100,100,100,100
27033,0.885057471,9,4,0.005167959,0.130930078,0.011604001,0.129229687,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,0,50,75,100,100,100,100,100,0,0,0,0,100,100,100,100,0,25,75,100,100,100,100,100
27035,0.252873563,14,6,0.007751938,0.0099932,0.018866473,0.034521964,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,16.66666667,33.33333333,66.66666667,83.33333333,100,100,100,100,0,0,0,100,100,100,100,100,16.66666667,33.33333333,66.66666667,66.66666667,100,100,100,100
27041,0.057471264,13,6,0.007751938,0.003898243,0.002139273,0.059253286,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,0,33.33333333,33.33333333,83.33333333,100,100,100,100,0,0,0,0,100,100,100,100,0,33.33333333,33.33333333,66.66666667,100,100,100,100
27043,0.344827586,9,3,0.003875969,0.031309654,0.005307751,0.079317789,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,0,0,33.33333333,66.66666667,100,100,100,100,0,0,0,0,100,100,100,100,0,0,33.33333333,66.66666667,100,100,100,100
27045,0.482758621,9,4,0.005167959,0.03888105,0.011626673,0.070356185,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,0,0,100,100,100,100,100,100,0,0,0,0,100,100,100,100,0,0,100,100,100,100,100,100
27047,0.827586207,28,12,0.015503876,0.136826243,0.029750754,0.144427701,0,0,0,0,100,100,100,100,0,0,0,100,100,100,100,100,0,41.66666667,75,91.66666667,100,100,100,100,0,0,0,100,100,100,100,100,0,41.66666667,58.33333333,83.33333333,100,100,100,100
27049,0.367816092,18,7,0.009043928,0.023429975,0.019883916,0.055646191,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,14.28571429,57.14285714,71.42857143,85.71428571,100,100,100,100,0,0,0,100,100,100,100,100,14.28571429,42.85714286,71.42857143,85.71428571,100,100,100,100
27051,0.149425287,24,11,0.014211886,0.11641834,0.000645773,0.680599528,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,0,0,100,100,100,100,100,100,0,0,0,0,100,100,100,100,0,100,100,100,100,100,100,100
27055,0.022988506,8,3,0.003875969,0.001554159,9.86E-05,0.059058029,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,0,0,33.33333333,100,100,100,100,100,0,0,0,0,100,100,100,100,0,0,33.33333333,100,100,100,100,100
27059,0.183908046,19,7,0.009043928,0.013892122,0.008144634,0.065987581,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,28.57142857,28.57142857,42.85714286,100,100,100,100,100,0,0,0,0,100,100,100,100,28.57142857,28.57142857,42.85714286,85.71428571,100,100,100,100
27061,0.724137931,12,6,0.007751938,0.040425007,0.038670459,0.048766675,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,50,50,66.66666667,100,100,100,100,100,0,0,0,100,100,100,100,100,33.33333333,50,66.66666667,83.33333333,100,100,100,100
27063,0.034482759,4,2,0.002583979,0.002886958,0,0.07313626,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,0,0,0,50,100,100,100,100,0,0,0,0,100,100,100,100,0,0,0,50,100,100,100,100
27065,0.620689655,4,2,0.002583979,0.032622765,0.011447158,0.045913522,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,0,50,100,100,100,100,100,100,0,0,0,0,100,100,100,100,0,50,100,100,100,100,100,100
27067,0.804597701,30,13,0.016795866,0.103125594,0.040568142,0.11196493,0,0,0,0,100,100,100,100,0,0,0,100,100,100,100,100,23.07692308,38.46153846,69.23076923,92.30769231,100,100,100,100,0,0,0,100,100,100,100,100,23.07692308,38.46153846,53.84615385,84.61538462,100,100,100,100
27069,0.16091954,0,0,0,0,0.00041965,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
27071,0.83908046,9,4,0.005167959,0.111641053,0.012254097,0.116229041,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,25,50,75,100,100,100,100,100,0,0,0,0,100,100,100,100,25,50,75,100,100,100,100,100
27079,0.229885057,50,21,0.027131783,0.07255721,0.007267318,0.2757174,0,0,0,66.66666667,100,100,100,100,0,0,0,100,100,100,100,100,0,33.33333333,61.9047619,100,100,100,100,100,0,0,0,0,100,100,100,100,28.57142857,47.61904762,85.71428571,100,100,100,100,100
27085,0.264367816,18,7,0.009043928,0.021725273,0.010894876,0.071787858,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,28.57142857,42.85714286,71.42857143,100,100,100,100,100,0,0,0,0,100,100,100,100,28.57142857,42.85714286,71.42857143,85.71428571,100,100,100,100
27089,0.310344828,4,2,0.002583979,0.027794652,0.003066616,0.078236797,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,0,0,50,50,100,100,100,100,0,0,0,0,100,100,100,100,0,0,50,50,100,100,100,100
27091,0.402298851,14,5,0.006459948,0.042375618,0.009176104,0.092015628,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,0,40,60,100,100,100,100,100,0,0,0,0,100,100,100,100,0,40,60,80,100,100,100,100
27093,0.379310345,8,3,0.003875969,0.020736897,0.010038914,0.047757702,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,0,33.33333333,66.66666667,100,100,100,100,100,0,0,0,0,100,100,100,100,0,0,66.66666667,100,100,100,100,100
27097,0.597701149,12,6,0.007751938,0.045776008,0.023100965,0.066903396,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,16.66666667,33.33333333,83.33333333,100,100,100,100,100,0,0,0,100,100,100,100,100,16.66666667,33.33333333,83.33333333,100,100,100,100,100
27107,0.712643678,1,0,0,0,0.005167461,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
27111,0.459770115,23,11,0.014211886,0.03667838,0.031422493,0.069688923,0,0,0,0,100,100,100,100,0,0,0,100,100,100,100,100,9.090909091,54.54545455,63.63636364,81.81818182,100,100,100,100,0,0,0,100,100,100,100,100,9.090909091,45.45454545,63.63636364,72.72727273,100,100,100,100
27115,0.862068966,12,5,0.006459948,0.062234507,0.029569633,0.0630643,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,20,60,80,100,100,100,100,100,0,0,0,100,100,100,100,100,20,60,80,100,100,100,100,100
27121,0.045977011,3,1,0.00129199,0.001761097,0.000189108,0.033460838,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,0,0,0,100,100,100,100,100,0,0,0,0,100,100,100,100,0,0,0,100,100,100,100,100
27125,0.32183908,2,1,0.00129199,0.03377193,0.001126538,0.091666667,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,0,0,0,100,100,100,100,100,0,0,0,0,100,100,100,100,0,0,0,100,100,100,100,100
27127,0.517241379,8,4,0.005167959,0.056758065,0.009054712,0.095858065,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,0,0,50,100,100,100,100,100,0,0,0,0,100,100,100,100,0,0,25,100,100,100,100,100
27129,0.413793103,9,3,0.003875969,0.035465983,0.006859649,0.074872631,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,0,0,66.66666667,100,100,100,100,100,0,0,0,0,100,100,100,100,0,0,66.66666667,66.66666667,100,100,100,100
27133,0.333333333,6,3,0.003875969,0.044680369,0.003332772,0.117093381,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,0,0,66.66666667,66.66666667,100,100,100,100,0,0,0,0,100,100,100,100,0,0,66.66666667,66.66666667,100,100,100,100
27135,0.528735632,19,8,0.010335917,0.115055586,0.009347823,0.190091838,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,0,25,62.5,100,100,100,100,100,0,0,0,0,100,100,100,100,0,25,62.5,100,100,100,100,100
27137,0.689655172,69,30,0.03875969,0.043490499,0.164344715,0.055087965,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,13.33333333,30,56.66666667,86.66666667,100,100,100,100,0,100,100,100,100,100,100,100,13.33333333,23.33333333,43.33333333,80,100,100,100,100
27143,0.287356322,10,3,0.003875969,0.024313693,0.004702781,0.073913627,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,0,33.33333333,66.66666667,100,100,100,100,100,0,0,0,0,100,100,100,100,0,33.33333333,66.66666667,100,100,100,100,100
27147,0.643678161,31,12,0.015503876,0.088575348,0.027774224,0.120209401,0,0,0,0,100,100,100,100,0,0,0,100,100,100,100,100,25,58.33333333,91.66666667,91.66666667,100,100,100,100,0,0,0,100,100,100,100,100,25,58.33333333,75,91.66666667,100,100,100,100
27151,0.701149425,15,7,0.009043928,0.21933991,0.007465099,0.273275954,0,0,0,0,100,100,100,100,0,0,0,100,100,100,100,100,0,42.85714286,71.42857143,85.71428571,100,100,100,100,0,0,0,0,100,100,100,100,0,28.57142857,71.42857143,85.71428571,100,100,100,100
27153,0.896551724,4,2,0.002583979,0.030856663,0.025749385,0.030065466,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,0,50,100,100,100,100,100,100,0,0,0,100,100,100,100,100,0,50,50,100,100,100,100,100
27157,0.091954023,13,6,0.007751938,0.010792656,0.001946926,0.102530233,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,0,0,50,83.33333333,100,100,100,100,0,0,0,0,100,100,100,100,0,0,50,83.33333333,100,100,100,100
27161,0.540229885,22,8,0.010335917,0.096637948,0.011718997,0.156265618,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,25,50,62.5,87.5,100,100,100,100,0,0,0,0,100,100,100,100,25,50,62.5,87.5,100,100,100,100
27163,0.126436782,281,119,0.15374677,0.024980485,0.037829127,0.172592443,0,0,100,100,100,100,100,100,0,0,0,100,100,100,100,100,8.403361345,18.48739496,47.89915966,71.42857143,100,100,100,100,0,0,0,100,100,100,100,100,8.403361345,21.8487395,57.14285714,73.94957983,100,100,100,100
27167,0.390804598,2,1,0.00129199,0.025912527,0.00254616,0.057922119,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,0,0,100,100,100,100,100,100,0,0,0,0,100,100,100,100,0,0,0,100,100,100,100,100
27173,0.735632184,2,1,0.00129199,0.031352804,0.00825399,0.037231455,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,0,0,100,100,100,100,100,100,0,0,0,0,100,100,100,100,0,0,0,100,100,100,100,100
28003,0.280487805,55,24,0.065714286,0.052206764,0.078381361,0.094853604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66666667,33.33333333,33.33333333,37.5,45.83333333,58.33333333,0,0,0,0,0,0,0,100,0,0,16.66666667,16.66666667,33.33333333,37.5,37.5,58.33333333
28033,0.024390244,636,252,0.717142857,0.006459763,0.028543577,0.278691836,0,98.80952381,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2.380952381,5.555555556,17.85714286,0,0,0,0,0,0,0,0,0,0,0,2.777777778,5.555555556,9.126984127,21.42857143,23.80952381
28045,0.12195122,32,14,0.037142857,0.006991803,0.039867968,0.013984386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57142857,28.57142857,28.57142857,28.57142857,35.71428571,35.71428571,50,50,0,0,0,0,0,0,0,0,21.42857143,28.57142857,28.57142857,28.57142857,28.57142857,35.71428571,42.85714286,50
28057,0.097560976,20,7,0.017142857,0.004641053,0.012248252,0.013525088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28059,0.085365854,271,106,0.3,0.015480557,0.092152865,0.118475417,0,0,0,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,8.490566038,8.490566038,9.433962264,19.81132075,30.18867925,43.39622642,0,0,0,0,0,0,100,100,0,0,8.490566038,8.490566038,9.433962264,22.64150943,31.13207547,44.33962264
28081,0.37804878,137,53,0.148571429,0.069390968,0.254514157,0.089854063,0,0,0,0,0,0,26.41509434,100,0,0,0,0,0,0,100,100,0,0,0,9.433962264,24.52830189,28.30188679,41.50943396,56.60377358,0,0,43.39622642,100,100,100,100,100,0,0,0,9.433962264,9.433962264,26.41509434,30.18867925,45.28301887
28089,0.012195122,286,121,0.342857143,0,0.003889495,0.217437052,0,0,46.28099174,100,100,100,100,100,0,0,0,0,0,0,0,0,6.611570248,6.611570248,7.438016529,7.438016529,7.438016529,15.70247934,15.70247934,20.66115702,0,0,0,0,0,0,0,0,6.611570248,7.438016529,7.438016529,7.438016529,15.70247934,15.70247934,23.96694215,46.28099174
28093,0.268292683,96,38,0.105714286,0.08470337,0.071659431,0.192323983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,21.05263158,23.68421053,34.21052632,55.26315789,57.89473684,63.15789474,0,0,0,0,0,0,0,100,0,13.15789474,21.05263158,34.21052632,36.84210526,55.26315789,57.89473684,63.15789474
28095,0.195121951,94,36,0.1,0.056881532,0.050463338,0.178891729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.44444444,19.44444444,19.44444444,36.11111111,36.11111111,0,0,0,0,0,0,0,0,0,0,0,19.44444444,19.44444444,22.22222222,36.11111111,38.88888889
28109,0.292682927,64,29,0.08,0.043708935,0.124805951,0.066838977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.34482759,13.79310345,13.79310345,31.03448276,31.03448276,34.48275862,51.72413793,0,0,0,0,0,100,100,100,0,10.34482759,13.79310345,13.79310345,13.79310345,31.03448276,34.48275862,34.48275862
28121,0.036585366,296,121,0.342857143,0.00469888,0.038598426,0.1310353,0,0,57.85123967,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,5.785123967,6.611570248,6.611570248,6.611570248,6.611570248,19.00826446,0,0,0,0,0,0,0,0,0,0,5.785123967,6.611570248,6.611570248,6.611570248,9.917355372,22.31404959
28129,0.048780488,52,22,0.06,0.016448505,0,0.264378328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.81818182,63.63636364,0,0,0,0,0,0,0,0,0,0,0,0,0,31.81818182,63.63636364,100
28159,0.682926829,60,23,0.062857143,0.26333586,0.095517497,0.237045639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,21.73913043,21.73913043,21.73913043,43.47826087,69.56521739,82.60869565,0,0,0,0,0,0,100,100,0,0,17.39130435,21.73913043,21.73913043,21.73913043,65.2173913,82.60869565
28161,0.329268293,48,20,0.054285714,0.161478878,0.026868991,0.320699945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,75,75,0,0,0,0,0,0,0,0,0,0,0,0,70,75,75,75
29003,0.008695652,7,2,0.003703704,0.000340694,0,0.037476297,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,0,50,50,100,100,100,100,100,0,0,0,0,100,100,100,100,0,0,50,50,100,100,100,100
29007,0.669565217,4,1,0.001851852,0.008870021,0.044367675,0.012671459,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,0,0,100,100,100,100,100,100,0,0,0,100,100,100,100,100,0,0,100,100,100,100,100,100
29011,0.660869565,8,3,0.005555556,0.057039356,0.019949882,0.082556962,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,33.33333333,66.66666667,100,100,100,100,100,100,0,0,0,100,100,100,100,100,33.33333333,66.66666667,66.66666667,100,100,100,100,100
29013,0.304347826,2,1,0.001851852,0.00633682,0.012552001,0.01991572,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,0,0,100,100,100,100,100,100,0,0,0,0,100,100,100,100,0,0,100,100,100,100,100,100
29021,0.826086957,72,29,0.053703704,0.091689375,0.190753704,0.106166644,0,0,0,100,100,100,100,100,0,0,100,100,100,100,100,100,13.79310345,41.37931034,86.20689655,100,100,100,100,100,0,62.06896552,100,100,100,100,100,100,10.34482759,27.5862069,62.06896552,96.55172414,100,100,100,100
29025,0.417391304,6,2,0.003703704,0.031450587,0.009418152,0.072074262,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,50,100,100,100,100,100,100,100,0,0,0,0,100,100,100,100,50,100,100,100,100,100,100,100
29031,0.365217391,160,63,0.116666667,0.100150494,0.07391341,0.262298912,0,0,0,100,100,100,100,100,0,0,100,100,100,100,100,100,20.63492063,58.73015873,76.19047619,100,100,100,100,100,0,0,100,100,100,100,100,100,20.63492063,66.66666667,84.12698413,100,100,100,100,100
29033,0.539130435,26,12,0.022222222,0.249420086,0.01199127,0.442519507,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,41.66666667,41.66666667,100,100,100,100,100,100,0,0,0,0,100,100,100,100,41.66666667,50,100,100,100,100,100,100
29037,0.069565217,120,52,0.096296296,0.012010858,0.018161434,0.165149302,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,13.46153846,26.92307692,65.38461538,86.53846154,100,100,100,100,0,0,0,100,100,100,100,100,17.30769231,26.92307692,69.23076923,88.46153846,100,100,100,100
29039,0.730434783,3,1,0.001851852,0.017866395,0.026053048,0.02339647,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,0,100,100,100,100,100,100,100,0,0,0,100,100,100,100,100,0,100,100,100,100,100,100,100
29041,0.130434783,0,0,0,0,0.002163661,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
29043,0.095652174,57,25,0.046296296,0.009673687,0.020546776,0.096736873,0,0,0,100,100,100,100,100,0,0,0,0,100,100,100,100,0,56,92,100,100,100,100,100,0,0,0,100,100,100,100,100,0,48,92,96,100,100,100,100
29045,0.252173913,0,0,0,0,0.004061301,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
29047,0.07826087,105,41,0.075925926,0.004573921,0.04822758,0.05590348,0,0,0,100,100,100,100,100,0,0,0,80.48780488,100,100,100,100,7.317073171,29.26829268,43.90243902,85.36585366,100,100,100,100,0,0,0,100,100,100,100,100,7.317073171,29.26829268,39.02439024,75.6097561,100,100,100,100
29049,0.104347826,9,3,0.005555556,0.005212388,0.005156832,0.04778022,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,0,33.33333333,100,100,100,100,100,100,0,0,0,0,100,100,100,100,0,33.33333333,66.66666667,100,100,100,100,100
29051,0.182608696,73,33,0.061111111,0.026771306,0.036008778,0.140230649,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,12.12121212,33.33333333,66.66666667,100,100,100,100,100,0,0,0,100,100,100,100,100,18.18181818,33.33333333,66.66666667,100,100,100,100,100
29057,0.773913043,1,0,0,0,0.014865491,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
29059,0.8,5,2,0.003703704,0.033061177,0.033893794,0.039529668,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,50,100,100,100,100,100,100,100,0,0,0,100,100,100,100,100,0,100,100,100,100,100,100,100
29061,0.452173913,2,1,0.001851852,0.018568582,0.009358338,0.039279692,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,0,100,100,100,100,100,100,100,0,0,0,0,100,100,100,100,0,100,100,100,100,100,100,100
29071,0.086956522,75,33,0.061111111,0.009518296,0.022823334,0.104701258,0,0,0,100,100,100,100,100,0,0,0,0,100,100,100,100,30.3030303,48.48484848,75.75757576,90.90909091,100,100,100,100,0,0,0,100,100,100,100,100,30.3030303,48.48484848,69.6969697,90.90909091,100,100,100,100
29073,0.043478261,3,1,0.001851852,0.001005203,0.001272329,0.022114472,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,0,0,0,100,100,100,100,100,0,0,0,0,100,100,100,100,0,0,0,100,100,100,100,100
29075,0.382608696,9,4,0.007407407,0.078283571,0.006231129,0.195708927,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,0,50,100,100,100,100,100,100,0,0,0,0,100,100,100,100,0,50,100,100,100,100,100,100
29079,0.686956522,3,1,0.001851852,0.023328926,0.017521215,0.032483315,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,0,0,100,100,100,100,100,100,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100
29081,0.834782609,15,6,0.011111111,0.199623355,0.018156013,0.228735095,0,0,0,0,100,100,100,100,0,0,0,100,100,100,100,100,0,66.66666667,100,100,100,100,100,100,0,0,0,100,100,100,100,100,0,33.33333333,100,100,100,100,100,100
29083,0.643478261,5,2,0.003703704,0.020158637,0.035987771,0.029965541,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,0,50,50,100,100,100,100,100,0,0,0,100,100,100,100,100,0,50,50,100,100,100,100,100
29087,0.139130435,0,0,0,0,0.001217349,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
29089,0.347826087,0,0,0,0,0.008744299,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
29091,0.782608696,10,4,0.007407407,0.026613046,0.081131985,0.032527056,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,50,75,100,100,100,100,100,100,0,0,100,100,100,100,100,100,25,75,100,100,100,100,100,100
29097,0.756521739,304,115,0.212962963,0.24874853,0.233930843,0.314509636,0,0,100,100,100,100,100,100,0,100,100,100,100,100,100,100,60.86956522,86.08695652,98.26086957,100,100,100,100,100,0,100,100,100,100,100,100,100,58.26086957,81.73913043,98.26086957,100,100,100,100,100
29099,0.113043478,229,106,0.196296296,0.018294255,0.065178938,0.154797539,0,0,100,100,100,100,100,100,0,0,29.24528302,100,100,100,100,100,8.490566038,43.39622642,75.47169811,98.11320755,100,100,100,100,0,0,100,100,100,100,100,100,8.490566038,45.28301887,76.41509434,98.11320755,100,100,100,100
29103,0.6,0,0,0,0,0.005764885,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
29105,0.67826087,59,24,0.044444444,0.156296761,0.062166116,0.220418509,0,0,0,100,100,100,100,100,0,0,100,100,100,100,100,100,75,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,70.83333333,100,100,100,100,100,100,100
